"State","HighQ","HighQN","MedQ","MedQN","LowQ","LowQN"
"Alabama","$340.63","1304","$204.38","1174","$144.04","148"
"Alaska","$286.14","308","$252.86","374","$359.87","30"
"Arizona","$302.34","2272","$208.54","1998","$187.18","270"
"Arkansas","$349.85","704","$184.62","663","$127.16","130"
"California","$245.8","14196","$192.23","15614","$190.06","930"
"Colorado","$236.76","2669","$196.43","2257","$231.56","158"
"Connecticut","$343.71","1509","$272.95","1614","$251.03","100"
"Delaware","$368.97","410","$225.48","337","$204.86","39"
"District of Columbia","$346.54","529","$291.45","444","$209.83","47"
"Florida","$303.01","7991","$217.79","6602","$152.02","605"
"Georgia","$327.19","3735","$214.8","2805","$145.43","267"
"Hawaii","$313.34","383","$276.22","433","$165.55","28"
"Idaho","$275.7","367","$251.25","541","$136.89","28"
"Illinois","$356.16","4751","$285.1","4411","$190.37","394"
"Indiana","$333.43","2004","$210.43","1821","$156.38","281"
"Iowa","$367.17","819","$288.74","808","$247.1","110"
"Kansas","$350.02","988","$259.86","792","$120.31","125"
"Kentucky","$339.36","1231","$183.03","1217","$124.92","158"
"Louisiana","$367.79","1288","$244.39","1089","$144.4","274"
"Maine","$317.83","528","$256.83","527","$274.25","58"
"Montana","$268","652","$252.01","316","$632.31","27"
"Nebraska","$344.73","604","$250.55","601","$134.87","72"
"Nevada","$268.16","1052","$230.04","1155","$238.93","69"
"New Hampshire","$359.42","501","$290.4","536","$657.98","43"
"New Jersey","$350.79","2599","$289.67","3379","$224.74","222"
"New Mexico","$290.23","656","$201.92","534","$85.81","52"
"New York","$347.79","6702","$266.22","7073","$205.69","539"
"North Carolina","$350.77","3399","$245.55","2405","$151.8","264"
"North Dakota","$400.69","177","$362.91","253","$348.9","19"
"Ohio","$335.89","3604","$216.45","3499","$162.89","467"
"Oklahoma","$365.57","895","$234.31","848","$118.71","160"
"Oregon","$209.54","1858","$185.29","1608","$164.32","78"
"Maryland","$372.51","2366","$250.5","1945","$187.17","174"
"Massachusetts","$350.67","3400","$293.23","2996","$218.76","248"
"Michigan","$294.55","3496","$277.14","3048","$273.42","257"
"Minnesota","$366.35","2032","$278.2","1956","$181.83","109"
"Mississippi","$337.23","512","$145.68","445","$146.82","123"
"Missouri","$363.31","1877","$243.99","1656","$143.53","260"
"Pennsylvania","$367.27","4623","$267.09","3996","$193.82","434"
"Rhode Island","$328.42","613","$256.61","430","$203.71","38"
"South Carolina","$344.13","1395","$201.35","1121","$189.58","142"
"South Dakota","$383.04","185","$351.01","208","$123.94","22"
"Tennessee","$354.54","1883","$225.25","1525","$187.46","176"
"Texas","$338.26","7081","$233.44","7015","$142.93","1012"
"Utah","$289.17","809","$239.14","854","$208.27","55"
"Vermont","$376.94","316","$321.2","283","$190.36","26"
"Virginia","$369.42","2928","$288.24","2459","$222.77","243"
"Washington","$232.42","2744","$190.02","2836","$141.7","130"
"West Virginia","$355.22","462","$215.59","443","$155.8","49"
"Wisconsin","$354.49","1899","$271.75","1716","$237.56","145"
"Wyoming","$350.72","108","$359.79","158","$161.3","11"
